"","Two_yr_Recidivism","Number_of_Priors","Age_Above_FourtyFive","Age_Below_TwentyFive","Female","Misdemeanor","ethnicity","probability","predicted"
"4585","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.210292427217836,0
"4588","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"4595","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.341084613057398,0
"4601","yes",-0.0519493013433206,"yes","no","Male","no","Caucasian",0.366250013019199,0
"4603","yes",1.00206479428776,"yes","no","Male","yes","African_American",0.505768605342868,1
"4604","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.530045073516069,1
"4607","yes",0.580459156035327,"no","no","Male","no","Other",0.61035098021042,1
"4610","no",2.8992901664237,"no","no","Male","yes","African_American",0.895731872514228,1
"4617","no",1.21286761341398,"no","no","Male","no","Asian",0.700386858026802,1
"4618","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.448006550649966,0
"4619","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"4621","no",-0.684357758721968,"yes","no","Male","yes","Asian",0.172837273040444,0
"4627","no",2.26688170904505,"no","no","Female","no","Caucasian",0.826949374398083,1
"4628","no",-0.473554939595753,"no","no","Male","no","Hispanic",0.387948047096984,0
"4629","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.210292427217836,0
"4633","yes",0.580459156035327,"no","no","Female","no","African_American",0.576808555816475,1
"4634","yes",0.369656336909111,"no","yes","Male","no","African_American",0.772105719071202,1
"4637","no",0.791261975161543,"no","no","Male","no","African_American",0.692625310608596,1
"4642","yes",0.791261975161543,"no","no","Female","no","Caucasian",0.605001153174509,1
"4651","yes",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.210292427217836,0
"4659","no",-0.0519493013433206,"no","no","Female","no","Caucasian",0.444274800004013,0
"4663","yes",1.00206479428776,"no","no","Male","yes","African_American",0.665471678715576,1
"4667","yes",1.84527607079262,"no","no","Male","no","African_American",0.835503381405739,1
"4681","yes",-0.0519493013433206,"no","yes","Male","yes","African_American",0.647475053494258,1
"4685","yes",-0.473554939595753,"no","no","Male","no","Other",0.410007369841309,0
"4695","yes",1.21286761341398,"no","no","Male","no","Caucasian",0.748688158304188,1
"4700","yes",-0.684357758721968,"yes","no","Male","no","Caucasian",0.261927955219022,0
"4707","no",0.369656336909111,"yes","no","Male","yes","Caucasian",0.375090162709465,0
"4715","no",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"4717","yes",-0.684357758721968,"no","yes","Male","no","Hispanic",0.528573024732588,1
"4718","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"4720","yes",3.11009298554992,"no","no","Male","no","African_American",0.930888065808938,1
"4731","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"4735","no",-0.684357758721968,"no","no","Male","no","African_American",0.419362706762776,0
"4740","yes",3.11009298554992,"no","no","Male","yes","African_American",0.909966005578094,1
"4750","no",-0.473554939595753,"no","no","Male","yes","Caucasian",0.37849995898381,0
"4757","no",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"4762","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.675376885896852,1
"4766","no",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"4771","yes",0.791261975161543,"yes","no","Female","no","African_American",0.452030791298992,0
"4775","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.269205761199068,0
"4776","yes",-0.684357758721968,"no","yes","Male","no","Caucasian",0.589435962844541,1
"4780","yes",0.369656336909111,"no","no","Male","no","Caucasian",0.608604442269832,1
"4781","yes",-0.262752120469537,"no","yes","Male","yes","African_American",0.609548399809922,1
"4787","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.638777362366174,1
"4796","no",-0.473554939595753,"no","no","Male","no","African_American",0.459378342554881,0
"4800","no",0.369656336909111,"no","yes","Male","no","African_American",0.772105719071202,1
"4802","yes",-0.684357758721968,"no","no","Male","yes","Caucasian",0.341084613057398,0
"4803","no",-0.473554939595753,"no","yes","Male","no","Caucasian",0.62812436789732,1
"4810","yes",0.158853517782895,"no","yes","Male","no","African_American",0.742249829992379,1
"4821","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"4828","no",0.580459156035327,"no","no","Male","no","African_American",0.656982777401273,1
"4830","no",-0.473554939595753,"no","no","Male","yes","African_American",0.389351912823944,0
"4831","no",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"4836","no",0.158853517782895,"no","no","Male","no","Caucasian",0.569277821366138,1
"4841","yes",-0.473554939595753,"no","no","Male","no","African_American",0.459378342554881,0
"4845","no",-0.473554939595753,"no","no","Male","no","Other",0.410007369841309,0
"4846","yes",2.26688170904505,"no","no","Male","no","African_American",0.875472095902886,1
"4847","yes",-0.262752120469537,"no","yes","Male","no","Caucasian",0.665237600950876,1
"4850","yes",0.580459156035327,"no","no","Male","no","African_American",0.656982777401273,1
"4852","no",-0.262752120469537,"no","yes","Female","no","African_American",0.59686383768654,1
"4865","no",-0.473554939595753,"yes","no","Male","yes","Caucasian",0.238554808895195,0
"4869","yes",2.68848734729749,"no","no","Male","no","African_American",0.906812536023058,1
"4877","no",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"4880","no",-0.262752120469537,"no","no","Male","no","Caucasian",0.488456105362082,0
"4885","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.261927955219022,0
"4888","yes",0.158853517782895,"no","no","Male","no","African_American",0.580490695873855,1
"4889","yes",1.84527607079262,"no","no","Male","yes","Caucasian",0.784497338049025,1
"4891","yes",0.158853517782895,"no","yes","Female","no","African_American",0.672057080600867,1
"4893","no",-0.473554939595753,"no","no","Female","yes","African_American",0.3121195808432,0
"4895","yes",-0.684357758721968,"no","yes","Female","yes","African_American",0.445253830290852,0
"4896","no",-0.684357758721968,"no","no","Male","yes","African_American",0.351470485245978,0
"4900","yes",0.791261975161543,"no","no","Male","no","African_American",0.692625310608596,1
"4902","no",-0.684357758721968,"no","yes","Female","yes","Caucasian",0.433951027928576,0
"4903","no",1.84527607079262,"no","no","Male","no","Caucasian",0.829099917777997,1
"4904","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"4910","yes",1.00206479428776,"no","no","Male","yes","African_American",0.665471678715576,1
"4921","yes",2.05607888991884,"yes","no","Male","yes","Caucasian",0.687813157376525,1
"4930","no",-0.473554939595753,"yes","no","Male","yes","Hispanic",0.19657551865926,0
"4943","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.269205761199068,0
"4945","no",-0.473554939595753,"no","no","Female","no","Caucasian",0.366115079515568,0
"4948","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.675376885896852,1
"4949","yes",1.21286761341398,"no","no","Female","yes","Caucasian",0.614020702189044,1
"4958","no",-0.262752120469537,"no","no","Male","yes","African_American",0.428617806798884,0
"4960","yes",-0.262752120469537,"no","yes","Male","yes","African_American",0.609548399809922,1
"4971","no",-0.473554939595753,"yes","no","Male","no","Caucasian",0.294541628720755,0
"4974","no",-0.684357758721968,"no","yes","Male","yes","Other",0.479819942118267,0
"4984","yes",0.369656336909111,"no","no","Male","no","Hispanic",0.548406018792598,1
"4987","no",-0.473554939595753,"no","no","Female","yes","Hispanic",0.252876586123423,0
"4989","no",-0.684357758721968,"yes","no","Male","yes","African_American",0.218013435619275,0
"4991","yes",2.68848734729749,"no","no","Male","no","African_American",0.906812536023058,1
"4996","yes",-0.262752120469537,"no","yes","Male","yes","African_American",0.609548399809922,1
"5007","yes",-0.473554939595753,"no","yes","Male","no","Caucasian",0.62812436789732,1
"5014","yes",-0.473554939595753,"no","no","Male","yes","Caucasian",0.37849995898381,0
"5017","no",-0.684357758721968,"no","no","Male","no","African_American",0.419362706762776,0
"5018","yes",-0.262752120469537,"no","yes","Male","yes","African_American",0.609548399809922,1
"5022","no",-0.684357758721968,"yes","no","Female","yes","African_American",0.165553771788116,0
"5026","yes",-0.0519493013433206,"no","yes","Male","yes","Caucasian",0.636932773381428,1
"5040","no",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"5041","yes",-0.473554939595753,"no","no","Female","yes","African_American",0.3121195808432,0
"5047","yes",-0.473554939595753,"no","yes","Male","yes","African_American",0.57024965211502,1
"5059","no",-0.473554939595753,"yes","no","Male","no","Caucasian",0.294541628720755,0
"5060","yes",-0.262752120469537,"no","yes","Male","no","Hispanic",0.608141274781908,1
"5064","no",-0.473554939595753,"yes","no","Male","yes","Caucasian",0.238554808895195,0
"5071","no",-0.473554939595753,"no","no","Female","no","African_American",0.376827242612815,0
"5079","no",-0.473554939595753,"no","no","Male","yes","Caucasian",0.37849995898381,0
"5082","yes",0.580459156035327,"no","no","Male","yes","African_American",0.58969035214451,1
"5086","no",-0.262752120469537,"no","no","Male","yes","Caucasian",0.417419545863941,0
"5098","no",-0.684357758721968,"no","yes","Male","no","Other",0.55142441591558,1
"5107","no",0.369656336909111,"no","no","Male","no","African_American",0.619477861839535,1
"5117","yes",-0.473554939595753,"yes","no","Male","yes","Caucasian",0.238554808895195,0
"5118","no",-0.262752120469537,"no","no","Male","yes","African_American",0.428617806798884,0
"5119","no",-0.684357758721968,"no","no","Male","yes","Other",0.30710875076319,0
"5122","no",-0.684357758721968,"no","no","Female","no","Caucasian",0.329275374196763,0
"5125","yes",-0.684357758721968,"no","no","Male","no","African_American",0.419362706762776,0
"5128","yes",-0.684357758721968,"no","no","Male","no","Other",0.371338374088717,0
"5133","yes",3.95330426205478,"no","no","Male","no","African_American",0.962694299475281,1
"5138","no",-0.684357758721968,"no","no","Male","no","African_American",0.419362706762776,0
"5141","yes",-0.262752120469537,"no","no","Male","no","Other",0.449821886533344,0
"5144","no",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"5147","yes",-0.473554939595753,"no","no","Male","yes","Hispanic",0.322318456521927,0
"5151","yes",-0.684357758721968,"yes","no","Female","yes","Hispanic",0.12891655434551,0
"5156","yes",0.158853517782895,"no","yes","Male","no","Hispanic",0.68235050674776,1
"5158","yes",-0.262752120469537,"yes","no","Male","no","African_American",0.33961730418049,0
"5161","yes",-0.473554939595753,"no","no","Male","no","Other",0.410007369841309,0
"5165","yes",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"5170","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.210292427217836,0
"5188","no",-0.0519493013433206,"no","no","Male","no","Caucasian",0.529057409701362,1
"5195","no",0.158853517782895,"no","no","Male","no","Caucasian",0.569277821366138,1
"5197","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"5201","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"5206","no",-0.684357758721968,"no","no","Female","no","African_American",0.3394869265883,0
"5215","no",-0.684357758721968,"no","no","Female","yes","Caucasian",0.269205761199068,0
"5225","yes",0.158853517782895,"no","no","Female","no","African_American",0.496149245544282,0
"5235","no",-0.473554939595753,"yes","no","Male","yes","African_American",0.24698894543601,0
"5236","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.638777362366174,1
"5248","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.448006550649966,0
"5249","no",1.00206479428776,"no","no","Male","yes","African_American",0.665471678715576,1
"5251","no",-0.684357758721968,"no","no","Female","yes","African_American",0.278327457980254,0
"5254","no",3.74250144292857,"yes","no","Male","no","African_American",0.918590326826519,1
"5256","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.448006550649966,0
"5264","yes",1.42367043254019,"yes","no","Male","no","African_American",0.653702972715175,1
"5279","yes",-0.684357758721968,"no","no","Male","no","Other",0.371338374088717,0
"5283","yes",3.11009298554992,"no","no","Male","no","African_American",0.930888065808938,1
"5294","no",-0.684357758721968,"yes","no","Female","no","Caucasian",0.201625890011486,0
"5295","no",0.791261975161543,"yes","no","Male","yes","Caucasian",0.453794241284854,0
"5297","no",-0.684357758721968,"no","no","Female","yes","African_American",0.278327457980254,0
"5298","no",-0.0519493013433206,"no","yes","Male","no","Caucasian",0.700413521520309,1
"5300","no",-0.262752120469537,"no","yes","Male","no","Hispanic",0.608141274781908,1
"5304","yes",-0.473554939595753,"no","no","Male","no","African_American",0.459378342554881,0
"5305","yes",2.8992901664237,"no","no","Male","no","African_American",0.919669653975962,1
"5307","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.210292427217836,0
"5308","no",-0.684357758721968,"no","yes","Female","no","African_American",0.516825033972168,1
"5310","yes",1.84527607079262,"no","no","Male","yes","African_American",0.792153060976452,1
"5315","yes",-0.473554939595753,"yes","no","Male","yes","Caucasian",0.238554808895195,0
"5318","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"5320","no",-0.473554939595753,"no","no","Male","no","African_American",0.459378342554881,0
"5322","yes",2.68848734729749,"no","no","Male","no","African_American",0.906812536023058,1
"5327","no",0.791261975161543,"no","no","Male","yes","African_American",0.628369899278468,1
"5334","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.530045073516069,1
"5335","yes",1.21286761341398,"no","no","Male","no","African_American",0.757222319125297,1
"5348","yes",0.369656336909111,"no","no","Male","no","Hispanic",0.548406018792598,1
"5349","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.675376885896852,1
"5355","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.675376885896852,1
"5359","yes",2.68848734729749,"yes","no","Male","no","African_American",0.833497925607413,1
"5368","yes",-0.473554939595753,"no","yes","Male","no","Caucasian",0.62812436789732,1
"5374","no",-0.473554939595753,"yes","no","Female","no","Other",0.202809688082517,0
"5376","no",0.369656336909111,"no","no","Male","yes","African_American",0.549868877075345,1
"5378","yes",-0.684357758721968,"yes","no","Female","no","African_American",0.209112959376497,0
"5381","no",-0.262752120469537,"yes","no","Male","yes","African_American",0.278444249191453,0
"5389","yes",0.158853517782895,"no","yes","Male","no","African_American",0.742249829992379,1
"5390","yes",-0.0519493013433206,"no","no","Female","no","Caucasian",0.444274800004013,0
"5392","yes",1.00206479428776,"no","no","Female","yes","Hispanic",0.513617370936946,1
"5393","yes",-0.473554939595753,"no","no","Male","yes","Caucasian",0.37849995898381,0
"5398","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.261927955219022,0
"5401","yes",0.580459156035327,"no","no","Male","no","African_American",0.656982777401273,1
"5408","no",-0.262752120469537,"no","yes","Male","no","Hispanic",0.608141274781908,1
"5410","yes",2.05607888991884,"no","no","Male","no","African_American",0.856643697558674,1
"5412","no",-0.262752120469537,"yes","no","Male","no","Caucasian",0.329403785888075,0
"5413","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"5425","no",-0.473554939595753,"no","no","Female","yes","African_American",0.3121195808432,0
"5427","no",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"5431","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.589435962844541,1
"5434","no",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"5435","no",-0.684357758721968,"no","no","Male","no","African_American",0.419362706762776,0
"5438","no",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"5440","no",-0.684357758721968,"no","no","Female","yes","African_American",0.278327457980254,0
"5441","no",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"5448","no",0.791261975161543,"no","yes","Female","yes","Caucasian",0.705174755848114,1
"5451","no",-0.473554939595753,"no","yes","Female","no","African_American",0.557215803635206,1
"5457","yes",-0.473554939595753,"no","yes","Male","no","Caucasian",0.62812436789732,1
"5463","no",-0.473554939595753,"no","yes","Female","yes","African_American",0.4856735241933,0
"5465","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"5467","no",-0.0519493013433206,"no","no","Male","yes","African_American",0.46880353660085,0
"5473","yes",0.158853517782895,"no","no","Male","no","African_American",0.580490695873855,1
"5483","no",-0.684357758721968,"no","no","Male","yes","Caucasian",0.341084613057398,0
"5493","yes",0.791261975161543,"no","no","Male","no","African_American",0.692625310608596,1
"5515","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.261927955219022,0
"5518","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.261927955219022,0
"5546","no",-0.684357758721968,"no","yes","Female","no","African_American",0.516825033972168,1
"5547","no",1.00206479428776,"no","no","Male","no","African_American",0.726108264241421,1
"5550","no",-0.473554939595753,"no","no","Male","no","African_American",0.459378342554881,0
"5552","yes",1.42367043254019,"no","no","Female","no","Caucasian",0.713814134961568,1
"5564","yes",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.15931213747534,0
"5573","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.210292427217836,0
"5575","no",-0.684357758721968,"yes","no","Male","no","Hispanic",0.217007811550763,0
"5578","no",1.42367043254019,"no","no","Male","no","African_American",0.785844290259781,1
"5579","no",-0.262752120469537,"no","no","Male","no","Caucasian",0.488456105362082,0
"5580","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"5582","no",-0.684357758721968,"no","no","Male","no","African_American",0.419362706762776,0
"5583","yes",0.158853517782895,"yes","no","Male","no","African_American",0.415831090730553,0
"5584","no",-0.684357758721968,"no","yes","Female","yes","African_American",0.445253830290852,0
"5585","no",-0.684357758721968,"no","no","Female","yes","African_American",0.278327457980254,0
"5591","yes",2.05607888991884,"no","no","Male","no","African_American",0.856643697558674,1
"5593","no",-0.684357758721968,"no","yes","Male","yes","African_American",0.530045073516069,1
"5594","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"5602","yes",-0.684357758721968,"no","yes","Female","yes","African_American",0.445253830290852,0
"5606","no",0.369656336909111,"no","no","Male","yes","African_American",0.549868877075345,1
"5609","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.448006550649966,0
"5612","yes",-0.262752120469537,"no","yes","Female","no","African_American",0.59686383768654,1
"5617","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.589435962844541,1
"5618","yes",0.580459156035327,"no","no","Male","yes","African_American",0.58969035214451,1
"5620","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.261927955219022,0
"5638","no",-0.684357758721968,"no","no","Male","no","African_American",0.419362706762776,0
"5643","no",-0.684357758721968,"no","yes","Male","no","Caucasian",0.589435962844541,1
"5644","no",-0.684357758721968,"no","no","Female","no","Caucasian",0.329275374196763,0
"5646","yes",0.158853517782895,"no","no","Male","no","Caucasian",0.569277821366138,1
"5656","no",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"5657","no",-0.684357758721968,"no","yes","Female","no","Other",0.466608821742651,0
"5658","yes",-0.0519493013433206,"no","no","Male","no","African_American",0.540472142391876,1
"5660","yes",0.791261975161543,"no","no","Female","no","African_American",0.615911501224065,1
"5675","yes",0.580459156035327,"no","no","Male","yes","Hispanic",0.517389301259277,1
"5676","yes",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"5693","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.261927955219022,0
"5701","no",-0.473554939595753,"no","yes","Male","yes","African_American",0.57024965211502,1
"5710","no",1.21286761341398,"no","no","Male","no","African_American",0.757222319125297,1
"5714","no",-0.684357758721968,"no","no","Female","yes","African_American",0.278327457980254,0
"5716","yes",-0.684357758721968,"no","yes","Male","yes","African_American",0.530045073516069,1
"5721","no",-0.684357758721968,"no","no","Male","no","Other",0.371338374088717,0
"5724","no",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"5733","no",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.457395826593277,0
"5738","no",-0.473554939595753,"no","no","Male","no","Other",0.410007369841309,0
"5745","no",-0.684357758721968,"no","no","Male","yes","Other",0.30710875076319,0
"5746","no",0.158853517782895,"no","no","Female","no","African_American",0.496149245544282,0
"5751","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.351470485245978,0
"5780","no",-0.684357758721968,"no","yes","Male","yes","Caucasian",0.518602030785663,1
"5791","no",-0.684357758721968,"no","no","Male","no","African_American",0.419362706762776,0
"5796","yes",-0.684357758721968,"no","no","Female","yes","African_American",0.278327457980254,0
"5798","no",0.369656336909111,"no","no","Male","no","Other",0.571076169458371,1
"5799","yes",-0.0519493013433206,"no","no","Male","no","Hispanic",0.467332436919708,0
"5802","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"5803","no",-0.473554939595753,"no","no","Female","no","Caucasian",0.366115079515568,0
"5804","yes",-0.0519493013433206,"no","yes","Male","no","African_American",0.70995192329118,1
"5812","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"5816","yes",-0.473554939595753,"no","yes","Female","no","African_American",0.557215803635206,1
"5819","yes",-0.0519493013433206,"no","no","Male","yes","African_American",0.46880353660085,0
"5824","no",-0.473554939595753,"no","no","Male","no","Caucasian",0.448006550649966,0
"5825","no",-0.0519493013433206,"no","yes","Male","yes","Caucasian",0.636932773381428,1
"5830","yes",7.32614936807424,"yes","no","Male","no","African_American",0.994440119691792,1
"5831","no",-0.684357758721968,"no","no","Male","yes","Hispanic",0.287884252923215,0
"5842","no",-0.473554939595753,"yes","no","Male","no","Caucasian",0.294541628720755,0
"5848","no",-0.684357758721968,"no","yes","Female","no","African_American",0.516825033972168,1
"5850","no",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"5852","no",-0.684357758721968,"yes","no","Female","yes","Hispanic",0.12891655434551,0
"5860","yes",0.369656336909111,"no","no","Female","no","African_American",0.536719079079079,1
"5862","yes",1.84527607079262,"no","no","Male","no","African_American",0.835503381405739,1
"5864","yes",0.369656336909111,"no","no","Male","no","African_American",0.619477861839535,1
"5867","no",-0.684357758721968,"no","no","Female","no","Caucasian",0.329275374196763,0
"5868","yes",-0.0519493013433206,"no","yes","Male","yes","African_American",0.647475053494258,1
"5871","yes",0.369656336909111,"no","no","Female","no","Native_American",0.373119451475449,0
"5875","yes",-0.473554939595753,"no","no","Male","no","Hispanic",0.387948047096984,0
"5876","no",-0.684357758721968,"no","yes","Male","yes","African_American",0.530045073516069,1
"5879","yes",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"5897","yes",0.369656336909111,"no","no","Male","yes","African_American",0.549868877075345,1
"5899","yes",-0.684357758721968,"no","yes","Female","no","African_American",0.516825033972168,1
"5900","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.15931213747534,0
"5910","yes",-0.473554939595753,"no","no","Female","yes","Caucasian",0.302354398916109,0
"5913","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.210292427217836,0
"5915","no",-0.473554939595753,"no","no","Female","yes","Caucasian",0.302354398916109,0
"5921","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"5927","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.448006550649966,0
"5928","no",1.84527607079262,"no","yes","Male","yes","African_American",0.888038469291434,1
"5933","yes",-0.0519493013433206,"no","yes","Male","no","Caucasian",0.700413521520309,1
"5963","yes",-0.473554939595753,"no","no","Male","yes","Other",0.342735705867691,0
"5965","no",0.791261975161543,"yes","no","Male","no","Caucasian",0.525437972718325,1
"5968","no",-0.684357758721968,"no","yes","Male","yes","African_American",0.530045073516069,1
"5972","no",-0.473554939595753,"no","yes","Male","yes","African_American",0.57024965211502,1
"5973","no",-0.684357758721968,"no","yes","Male","yes","Caucasian",0.518602030785663,1
"5987","no",0.158853517782895,"yes","no","Female","yes","African_American",0.275420173531235,0
"5988","yes",0.791261975161543,"no","no","Female","no","African_American",0.615911501224065,1
"5990","no",-0.684357758721968,"no","yes","Male","no","Other",0.55142441591558,1
"6006","no",-0.684357758721968,"no","no","Male","yes","African_American",0.351470485245978,0
"6016","yes",0.791261975161543,"no","no","Female","no","Caucasian",0.605001153174509,1
"6026","no",-0.684357758721968,"yes","no","Female","yes","Caucasian",0.15931213747534,0
"6028","no",-0.684357758721968,"no","yes","Female","yes","Hispanic",0.374498408320361,0
"6041","yes",0.791261975161543,"yes","no","Male","no","African_American",0.536863636413676,1
"6044","no",-0.473554939595753,"yes","no","Male","no","African_American",0.304164493207972,0
"6051","yes",2.47768452817127,"no","no","Male","no","African_American",0.892138943139665,1
"6052","yes",-0.262752120469537,"no","no","Male","yes","African_American",0.428617806798884,0
"6054","yes",-0.473554939595753,"no","yes","Male","no","African_American",0.638777362366174,1
"6057","yes",-0.0519493013433206,"no","no","Male","yes","Caucasian",0.457395826593277,0
"6058","no",-0.473554939595753,"no","no","Male","no","African_American",0.459378342554881,0
"6063","yes",-0.262752120469537,"no","yes","Male","no","Asian",0.609267916123392,1
"6067","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.408233488631471,0
"6073","yes",2.68848734729749,"no","no","Male","yes","African_American",0.879545250062749,1
"6075","no",-0.684357758721968,"no","yes","Male","yes","Hispanic",0.456913396139523,0
"6084","yes",-0.262752120469537,"no","no","Male","no","African_American",0.499924747598193,0
"6086","no",-0.262752120469537,"yes","no","Male","no","Caucasian",0.329403785888075,0
"6097","no",-0.473554939595753,"no","yes","Female","no","Caucasian",0.545867512734912,1
"6108","yes",0.791261975161543,"no","no","Male","yes","Caucasian",0.617593718870277,1
"6113","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.60049233988532,1
"6123","no",0.369656336909111,"yes","no","Male","yes","African_American",0.385905057403326,0
"6135","no",-0.473554939595753,"no","no","Male","yes","African_American",0.389351912823944,0
"6139","no",-0.473554939595753,"no","yes","Female","no","Caucasian",0.545867512734912,1
"6148","yes",2.26688170904505,"yes","no","Male","no","Caucasian",0.775503362822077,1
"6165","yes",-0.684357758721968,"no","yes","Male","yes","Caucasian",0.518602030785663,1
"6166","yes",-0.684357758721968,"no","no","Male","yes","African_American",0.351470485245978,0
"12","yes",-0.473554939595753,"yes","no","Female","no","Caucasian",0.224411765222368,0
"13","yes",0.791261975161543,"no","no","Male","no","African_American",0.683877886879639,1
"16","yes",0.580459156035327,"no","no","Male","no","Caucasian",0.626404085449647,1
"21","no",-0.684357758721968,"no","yes","Female","no","Caucasian",0.492760527287153,0
"23","no",-0.473554939595753,"no","no","Male","yes","Caucasian",0.384531464828199,0
"30","no",-0.684357758721968,"yes","no","Male","no","Caucasian",0.245797116184741,0
"34","yes",3.74250144292857,"no","no","Male","no","African_American",0.955727308924906,1
"42","yes",2.05607888991884,"no","no","Male","no","African_American",0.852903750175081,1
"43","no",-0.684357758721968,"yes","no","Male","yes","Caucasian",0.216404533761188,0
"46","no",-0.684357758721968,"no","no","Female","no","Other",0.31407566961338,0
"48","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.662284289427822,1
"59","no",-0.684357758721968,"no","no","Male","yes","Other",0.339971888190734,0
"61","yes",0.580459156035327,"yes","no","Male","no","Hispanic",0.435408960856774,0
"62","no",-0.473554939595753,"no","yes","Male","no","Hispanic",0.572997334374496,1
"63","no",-0.473554939595753,"no","no","Male","yes","African_American",0.406163937254378,0
"65","yes",-0.473554939595753,"no","no","Male","no","Caucasian",0.424391895212195,0
"69","yes",-0.473554939595753,"no","no","Female","no","African_American",0.378114177004076,0
"76","yes",-0.262752120469537,"no","yes","Male","no","African_American",0.662284289427822,1
"90","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.384832154223183,0
"96","no",-0.684357758721968,"no","no","Male","no","Caucasian",0.384832154223183,0
"101","yes",-0.684357758721968,"no","yes","Male","no","African_American",0.585369181820972,1
"103","no",-0.473554939595753,"no","no","Male","yes","African_American",0.406163937254378,0
"105","yes",2.05607888991884,"no","no","Male","no","Caucasian",0.841181818484733,1
"109","no",0.580459156035327,"no","no","Male","no","Caucasian",0.626404085449647,1
